year,jvndb_id,title,description,published_date,cvss_score,cvss_severity,cve_ids,affected_products,link
2025,JVNDB-2025-021215,"ObjectPlanet, Inc. の Opinio におけるクロスサイトリクエストフォージェリの脆弱性","ObjectPlanet, Inc. の Opinio には、クロスサイトリクエストフォージェリの脆弱性が存在します。",2025-12-08 07:24:45+00:00,8.8,High,CVE-2025-13871,"ObjectPlanet, Inc.:Opinio",https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021215.html
2025,JVNDB-2025-021216,jsnjfz の WebStack-Guns におけるパストラバーサルの脆弱性,jsnjfz の WebStack-Guns には、パストラバーサルの脆弱性が存在します。,2025-12-08 07:24:48+00:00,7.5,High,CVE-2025-13810,jsnjfz:WebStack-Guns,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021216.html
2025,JVNDB-2025-021217,EasyCorp の ZenTao における入力確認に関する脆弱性,EasyCorp の ZenTao には、入力確認に関する脆弱性、信頼できないデータのデシリアライゼーションに関する脆弱性が存在します。,2025-12-08 07:24:50+00:00,9.1,Critical,CVE-2025-5114,EasyCorp:ZenTao,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021217.html
2025,JVNDB-2025-021218,Ashraf Kabir の Travel Agency with full ecommerce におけるアクセス制御に関する脆弱性,Ashraf Kabir の Travel Agency with full ecommerce には、アクセス制御に関する脆弱性、危険なタイプのファイルの無制限アップロードに関する脆弱性が存在します。,2025-12-08 07:29:04+00:00,9.8,Critical,CVE-2025-13544,Ashraf Kabir:Travel Agency with full ecommerce,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021218.html
2025,JVNDB-2025-021219,ヒューレット・パッカード・エンタープライズの AOS-CX におけるアクセス制御に関する脆弱性,ヒューレット・パッカード・エンタープライズの AOS-CX には、アクセス制御に関する脆弱性が存在します。 ,2025-12-08 07:33:04+00:00,7.8,High,CVE-2025-37155,ヒューレット・パッカード・エンタープライズ:AOS-CX,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021219.html
2025,JVNDB-2025-021220,zentao の ZenTao における不適切な権限設定に関する脆弱性,zentao の ZenTao には、不適切な権限設定に関する脆弱性、権限管理に関する脆弱性が存在します。,2025-12-08 07:35:47+00:00,9.1,Critical,CVE-2025-13787,zentao:ZenTao,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021220.html
2025,JVNDB-2025-021221,ヒューレット・パッカード・エンタープライズの AOS-CX におけるセッションの固定化の脆弱性,ヒューレット・パッカード・エンタープライズの AOS-CX には、セッションの固定化の脆弱性が存在します。 ,2025-12-08 07:37:09+00:00,7.3,High,CVE-2025-37159,ヒューレット・パッカード・エンタープライズ:AOS-CX,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021221.html
2025,JVNDB-2025-021222,ヒューレット・パッカード・エンタープライズの AOS-CX における情報漏えいに関する脆弱性,ヒューレット・パッカード・エンタープライズの AOS-CX には、情報漏えいに関する脆弱性が存在します。 ,2025-12-08 07:38:40+00:00,6.5,Medium,CVE-2025-37160,ヒューレット・パッカード・エンタープライズ:AOS-CX,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021222.html
2025,JVNDB-2025-021223,ヒューレット・パッカード・エンタープライズの AOS-CX におけるコードインジェクションの脆弱性,ヒューレット・パッカード・エンタープライズの AOS-CX には、コードインジェクションの脆弱性が存在します。 ,2025-12-08 07:59:01+00:00,8.8,High,CVE-2025-37157,ヒューレット・パッカード・エンタープライズ:AOS-CX,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021223.html
2025,JVNDB-2025-021224,Tryton の tryton におけるリソースの漏えいに関する脆弱性,Tryton の tryton には、リソースの漏えいに関する脆弱性が存在します。,2025-12-08 08:19:52+00:00,4.3,Medium,CVE-2025-66422,Tryton:tryton,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021224.html
2025,JVNDB-2025-021225,"Grokability, Inc. の Snipe-IT におけるクロスサイトスクリプティングの脆弱性","Grokability, Inc. の Snipe-IT には、クロスサイトスクリプティングの脆弱性が存在します。",2025-12-08 08:19:55+00:00,5.4,Medium,CVE-2025-65621,"Grokability, Inc.:Snipe-IT",https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021225.html
2025,JVNDB-2025-021226,MaxKB における脆弱性,MaxKB には、不特定の脆弱性が存在します。,2025-12-08 08:19:58+00:00,6.5,Medium,CVE-2025-64703,MaxKB:MaxKB,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021226.html
2025,JVNDB-2025-021227,MaxKB におけるサーバサイドのリクエストフォージェリの脆弱性,MaxKB には、サーバサイドのリクエストフォージェリの脆弱性が存在します。,2025-12-08 08:20:01+00:00,8.8,High,CVE-2025-64511,MaxKB:MaxKB,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021227.html
2025,JVNDB-2025-021228,Apache Software Foundation の Apache Hive における SQL インジェクションの脆弱性,Apache Software Foundation の Apache Hive には、SQL インジェクションの脆弱性が存在します。,2025-12-08 08:20:04+00:00,5.4,Medium,CVE-2025-62728,Apache Software Foundation:Apache Hive,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021228.html
2025,JVNDB-2025-021229,vLLM における制限またはスロットリング無しのリソースの割り当てに関する脆弱性,vLLM には、制限またはスロットリング無しのリソースの割り当てに関する脆弱性が存在します。,2025-12-08 08:20:07+00:00,6.5,Medium,CVE-2025-62426,vLLM:vLLM,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021229.html
2025,JVNDB-2025-021230,python-ldap における特殊要素のサニタイジングに関する脆弱性,python-ldap には、特殊要素のサニタイジングに関する脆弱性、型の取り違えに関する脆弱性が存在します。,2025-12-08 08:20:10+00:00,6.5,Medium,CVE-2025-61911,python-ldap:python-ldap,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021230.html
2025,JVNDB-2025-021231,Apache Software Foundation の Apache Kvrocks における権限管理に関する脆弱性,Apache Software Foundation の Apache Kvrocks には、権限管理に関する脆弱性が存在します。,2025-12-08 08:20:13+00:00,5.4,Medium,CVE-2025-59790,Apache Software Foundation:Apache Kvrocks,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021231.html
2025,JVNDB-2025-021232,Apache Software Foundation の skywalking におけるクロスサイトスクリプティングの脆弱性,Apache Software Foundation の skywalking には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-08 08:20:15+00:00,6.1,Medium,CVE-2025-54057,Apache Software Foundation:skywalking,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021232.html
2025,JVNDB-2025-021233,Mjobtime における SQL インジェクションの脆弱性,Mjobtime には、SQL インジェクションの脆弱性が存在します。,2025-12-08 08:20:18+00:00,9.8,Critical,CVE-2025-51683,Mjobtime:Mjobtime,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021233.html
2025,JVNDB-2025-021234,ヒューレット・パッカード・エンタープライズの AOS-CX における脆弱性,ヒューレット・パッカード・エンタープライズの AOS-CX には、不特定の脆弱性が存在します。 ,2025-12-08 08:38:29+00:00,6.8,Medium,CVE-2025-37156,ヒューレット・パッカード・エンタープライズ:AOS-CX,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021234.html
2025,JVNDB-2025-021235,サムスンの MotionPhoto における脆弱性,サムスンの MotionPhoto には、不特定の脆弱性が存在します。,2025-12-08 09:00:43+00:00,7.3,High,CVE-2025-58482,サムスン:MotionPhoto,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021235.html
2025,JVNDB-2025-021236,複数の Splunk 製品における脆弱性,Splunk の Splunk、splunk cloud platform、Splunk Secure Gateway には、不特定の脆弱性が存在します。,2025-12-09 01:49:57+00:00,6.5,Medium,CVE-2025-20389,Splunk:Splunk; Splunk:splunk cloud platform; Splunk:Splunk Secure Gateway,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021236.html
2025,JVNDB-2025-021237,Splunk の Splunk および splunk cloud platform における不適切なログ出力の無効化に関する脆弱性,Splunk の Splunk および splunk cloud platform には、不適切なログ出力の無効化に関する脆弱性が存在します。,2025-12-09 01:50:00+00:00,5.3,Medium,CVE-2025-20384,Splunk:Splunk; Splunk:splunk cloud platform,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021237.html
2025,JVNDB-2025-021238,複数の Splunk 製品における脆弱性,Splunk の Splunk、splunk cloud platform、Splunk Secure Gateway には、不特定の脆弱性が存在します。,2025-12-09 01:50:03+00:00,4.3,Medium,CVE-2025-20383,Splunk:Splunk; Splunk:splunk cloud platform; Splunk:Splunk Secure Gateway,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021238.html
2025,JVNDB-2025-021239,XunRuiCMS におけるクロスサイトスクリプティングの脆弱性,XunRuiCMS には、クロスサイトスクリプティングの脆弱性、コードインジェクションの脆弱性が存在します。,2025-12-09 01:50:05+00:00,6.1,Medium,CVE-2025-14005,XunRuiCMS:XunRuiCMS,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021239.html
2025,JVNDB-2025-021240,Wireshark における不適切に制御された順次メモリ割り当てに関する脆弱性,Wireshark には、不適切に制御された順次メモリ割り当てに関する脆弱性が存在します。,2025-12-09 01:50:08+00:00,5.5,Medium,CVE-2025-13945,Wireshark:Wireshark,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021240.html
2025,JVNDB-2025-021241,WordPress 用 TaxoPress における認証の欠如に関する脆弱性,WordPress 用 TaxoPress には、認証の欠如に関する脆弱性が存在します。,2025-12-09 01:50:10+00:00,4.3,Medium,CVE-2025-13354,TaxoPress:TaxoPress,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021241.html
2025,JVNDB-2025-021242,Webform Multiple File Upload project の Drupal 用 Webform Multiple File Upload におけるクロスサイトスクリプティングの脆弱性,Webform Multiple File Upload project の Drupal 用 Webform Multiple File Upload には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-09 01:50:13+00:00,6.1,Medium,CVE-2025-12848,Webform Multiple File Upload project:Webform Multiple File Upload,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021242.html
2025,JVNDB-2025-021243,"Mattermost, Inc. の Mattermost Server における不正な認証に関する脆弱性","Mattermost, Inc. の Mattermost Server には、不正な認証に関する脆弱性が存在します。",2025-12-09 01:50:15+00:00,4.3,Medium,CVE-2025-12756,"Mattermost, Inc.:Mattermost Server",https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021243.html
2025,JVNDB-2025-021244,The Cacti Group の Cacti におけるコマンドインジェクションの脆弱性,The Cacti Group の Cacti には、コマンドインジェクションの脆弱性が存在します。,2025-12-09 02:05:20+00:00,8.8,High,CVE-2025-66399,The Cacti Group:Cacti,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021244.html
2025,JVNDB-2025-021245,Envoy Proxy の Envoy における不適切な NULL による終了に関する脆弱性,Envoy Proxy の Envoy には、不適切な NULL による終了に関する脆弱性が存在します。,2025-12-09 02:05:23+00:00,7.1,High,CVE-2025-66220,Envoy Proxy:Envoy,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021245.html
2025,JVNDB-2025-021246,Node.js 用 evershop における危険なタイプのファイルの無制限アップロードに関する脆弱性,Node.js 用 evershop には、危険なタイプのファイルの無制限アップロードに関する脆弱性が存在します。,2025-12-09 02:05:25+00:00,7.5,High,CVE-2025-65844,evershop:evershop,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021246.html
2025,JVNDB-2025-021247,Frappe の ERPNext および Frappe におけるクロスサイトスクリプティングの脆弱性,Frappe の ERPNext および Frappe には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-09 02:05:28+00:00,9.0,Critical,CVE-2025-65267,Frappe:ERPNext; Frappe:Frappe,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021247.html
2025,JVNDB-2025-021248,oisf の suricata における制限またはスロットリング無しのリソースの割り当てに関する脆弱性,oisf の suricata には、制限またはスロットリング無しのリソースの割り当てに関する脆弱性が存在します。,2025-12-09 02:05:30+00:00,7.5,High,CVE-2025-64334,oisf:suricata,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021248.html
2025,JVNDB-2025-021249,複数の dbbroadcast 製品におけるクロスサイトスクリプティングの脆弱性,MOZART NEXT 100 ファームウェア、MOZART NEXT 1000 ファームウェア、MOZART NEXT 2000 ファームウェア等複数の dbbroadcast 製品には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-09 02:05:33+00:00,5.4,Medium,CVE-2025-63229,dbbroadcast:MOZART DDS NEXT 100 ファームウェア; dbbroadcast:MOZART DDS NEXT 1000 ファームウェア; dbbroadcast:MOZART DDS NEXT 2000 ファームウェア; dbbroadcast:MOZART DDS NEXT 30 ファームウェア; dbbroadcast:MOZART DDS NEXT 300 ファームウェア; dbbroadcast:MOZART DDS NEXT 3000 ファームウェア; dbbroadcast:MOZART DDS NEXT 3500 ファームウェア; dbbroadcast:MOZART DDS NEXT 50 ファームウェア; dbbroadcast:MOZART DDS NEXT 500 ファームウェア; dbbroadcast:MOZART NEXT 100 ファームウェア; dbbroadcast:MOZART NEXT 1000 ファームウェア; dbbroadcast:MOZART NEXT 2000 ファームウェア; dbbroadcast:MOZART NEXT 30 ファームウェア; dbbroadcast:MOZART NEXT 300 ファームウェア; dbbroadcast:MOZART NEXT 3000 ファームウェア; dbbroadcast:MOZART NEXT 3500 ファームウェア; dbbroadcast:MOZART NEXT 50 ファームウェア; dbbroadcast:MOZART NEXT 500 ファームウェア; dbbroadcast:MOZART NEXT 6000 ファームウェア; dbbroadcast:MOZART NEXT 7000 ファームウェア,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021249.html
2025,JVNDB-2025-021250,サムスンの Android における境界外書き込みに関する脆弱性,サムスンの Android には、境界外書き込みに関する脆弱性が存在します。,2025-12-09 02:05:35+00:00,7.5,High,CVE-2025-58480,サムスン:Android,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021250.html
2025,JVNDB-2025-021251,サムスンの Android における脆弱性,サムスンの Android には、不特定の脆弱性が存在します。,2025-12-09 02:05:38+00:00,4.4,Medium,CVE-2025-58475,サムスン:Android,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021251.html
2025,JVNDB-2025-021252,fuyang lipengjun の platform における脆弱性,fuyang lipengjun の platform には、不特定の脆弱性が存在します。,2025-12-09 02:05:40+00:00,7.5,High,CVE-2025-57213,fuyang lipengjun:platform,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021252.html
2025,JVNDB-2025-021253,Revive Adserver におけるクロスサイトスクリプティングの脆弱性,Revive Adserver には、クロスサイトスクリプティングの脆弱性が存在します。,2025-12-09 02:05:43+00:00,5.4,Medium,CVE-2025-55123,Revive Adserver:Revive Adserver,https://jvndb.jvn.jp/ja/contents/2025/JVNDB-2025-021253.html
